guide_id,guide_title,from_version,to_version,change,citation,from_snapshot,to_snapshot,from_wayback_url,to_wayback_url,from_hf_url,to_hf_url
0a61f8f7ceb0,Rights of LGBTI persons,28 February 2023,31 August 2023,added,"A.H. and Others v. Germany, no. 7246/20, 4 April 2023",20230923175405__guide_lgbti_rights_eng.pdf,20240405124507__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20230923175405/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20240405124507/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20230923175405__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240405124507__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,28 February 2023,31 August 2023,added,"Buhuceanu and Others v. Romania, nos. 20081/19 and 20 others, 23 May 2023",20230923175405__guide_lgbti_rights_eng.pdf,20240405124507__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20230923175405/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20240405124507/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20230923175405__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240405124507__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,28 February 2023,31 August 2023,added,"Lenis v. Greece (dec.), no. 47833/20, 27 June 2023",20230923175405__guide_lgbti_rights_eng.pdf,20240405124507__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20230923175405/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20240405124507/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20230923175405__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240405124507__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,28 February 2023,31 August 2023,added,"Maymulakhin and Markiv v. Ukraine, no. 75135/14, 1 June 2023",20230923175405__guide_lgbti_rights_eng.pdf,20240405124507__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20230923175405/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20240405124507/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20230923175405__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240405124507__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,28 February 2023,31 August 2023,added,"Nepomnyashchiy and Others v. Russia, nos. 39954/09 and 3465/17, 30 May 2023",20230923175405__guide_lgbti_rights_eng.pdf,20240405124507__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20230923175405/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20240405124507/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20230923175405__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240405124507__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,28 February 2023,31 August 2023,added,"O.H. and G.H. v. Germany, nos. 53568/18 and 54741/18, 4 April 2023",20230923175405__guide_lgbti_rights_eng.pdf,20240405124507__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20230923175405/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20240405124507/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20230923175405__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240405124507__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,28 February 2023,31 August 2023,added,"R.K. v. Hungary, no. 54006/20, 22 June 2023",20230923175405__guide_lgbti_rights_eng.pdf,20240405124507__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20230923175405/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20240405124507/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20230923175405__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240405124507__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,28 February 2023,31 August 2023,added,"Semenya v. Switzerland*, no. 10934/21, 11 July 2023",20230923175405__guide_lgbti_rights_eng.pdf,20240405124507__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20230923175405/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20240405124507/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20230923175405__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240405124507__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,31 August 2023,29 February 2024,added,"Lapunov v. Russia, no.28834/19; 12 September 2023",20240405124507__guide_lgbti_rights_eng.pdf,20240613074526__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20240405124507/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20240613074526/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240405124507__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240613074526__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,31 August 2023,29 February 2024,added,"Przybyszewska and others v. Poland, no. 11454/17, 12 December 2023",20240405124507__guide_lgbti_rights_eng.pdf,20240613074526__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20240405124507/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20240613074526/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240405124507__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240613074526__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,31 August 2023,29 February 2024,added,"Romanov and others v. Russia, no. 58358/14 and 5 others, 12 September 2023",20240405124507__guide_lgbti_rights_eng.pdf,20240613074526__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20240405124507/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20240613074526/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240405124507__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240613074526__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,31 August 2023,29 February 2024,added,"Zanola v. Italy (dec.), no. 59963/21, 21 November 2023",20240405124507__guide_lgbti_rights_eng.pdf,20240613074526__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20240405124507/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20240613074526/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240405124507__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240613074526__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,29 February 2024,28 February 2025,added,"A.K. v. Russia, no. 49014/16, 7 May 2024",20240613074526__guide_lgbti_rights_eng.pdf,20250612193940__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20240613074526/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20250612193940/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240613074526__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20250612193940__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,29 February 2024,28 February 2025,added,"Bazhenov and Semkin v. Russia*, nos. 8825/22 and 19130/22, 4 February 2025",20240613074526__guide_lgbti_rights_eng.pdf,20250612193940__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20240613074526/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20250612193940/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240613074526__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20250612193940__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,29 February 2024,28 February 2025,added,"Hanovs v. Latvia, no. 40861/22, 18 July 2024",20240613074526__guide_lgbti_rights_eng.pdf,20250612193940__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20240613074526/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20250612193940/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240613074526__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20250612193940__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,29 February 2024,28 February 2025,added,"Karter v. Ukraine, no. 18179/17, 11 April 2024",20240613074526__guide_lgbti_rights_eng.pdf,20250612193940__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20240613074526/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20250612193940/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240613074526__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20250612193940__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,29 February 2024,28 February 2025,added,"Klimova and Others v. Russia*, no. 33421/16 and 6 others, 4 February 2025",20240613074526__guide_lgbti_rights_eng.pdf,20250612193940__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20240613074526/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20250612193940/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240613074526__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20250612193940__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,29 February 2024,28 February 2025,added,"Minasyan and Others v. Armenia*, no. 59180/15, 7 January 2025",20240613074526__guide_lgbti_rights_eng.pdf,20250612193940__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20240613074526/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20250612193940/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240613074526__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20250612193940__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,29 February 2024,28 February 2025,added,"R.F. and Others v. Germany, no. 46808/16, 12 November 2024",20240613074526__guide_lgbti_rights_eng.pdf,20250612193940__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20240613074526/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20250612193940/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240613074526__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20250612193940__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,29 February 2024,28 February 2025,added,"Savinovskikh and Others v. Russia, no. 16206/19, 9 July 2024",20240613074526__guide_lgbti_rights_eng.pdf,20250612193940__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20240613074526/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20250612193940/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240613074526__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20250612193940__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,29 February 2024,28 February 2025,added,"Side by Side International Film Festival and Others v. Russia, no. 32678/18 and 2 others, 17 December 2024",20240613074526__guide_lgbti_rights_eng.pdf,20250612193940__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20240613074526/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20250612193940/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240613074526__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20250612193940__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,29 February 2024,28 February 2025,added,"W.W. v. Poland, no. 31842/20, 11 July 2024",20240613074526__guide_lgbti_rights_eng.pdf,20250612193940__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20240613074526/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20250612193940/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240613074526__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20250612193940__guide_lgbti_rights_eng.pdf
0a61f8f7ceb0,Rights of LGBTI persons,29 February 2024,28 February 2025,added,"Yevstifeyev and Others v. Russia, no. 226/18 and 3 others, 3 December 2024",20240613074526__guide_lgbti_rights_eng.pdf,20250612193940__guide_lgbti_rights_eng.pdf,https://web.archive.org/web/20240613074526/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://web.archive.org/web/20250612193940/https://ks.echr.coe.int/documents/d/echr-ks/guide_lgbti_rights_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20240613074526__guide_lgbti_rights_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0a61f8f7ceb0/20250612193940__guide_lgbti_rights_eng.pdf
0bd62693ae9f,Article 3 Protocol 1,28 February 2023,29 February 2024,added,"Güngen v. Türkiye (dec.), no. 58811/18, 10 October 2023",20230923144330__guide_art_3_protocol_1_eng.pdf,20240807014915__guide_art_3_protocol_1_eng.pdf,https://web.archive.org/web/20230923144330/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://web.archive.org/web/20240807014915/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20230923144330__guide_art_3_protocol_1_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20240807014915__guide_art_3_protocol_1_eng.pdf
0bd62693ae9f,Article 3 Protocol 1,28 February 2023,29 February 2024,added,"Myslihaka and Others v. Albania, nos. 68958/17 and 5 others, 24 October 2023",20230923144330__guide_art_3_protocol_1_eng.pdf,20240807014915__guide_art_3_protocol_1_eng.pdf,https://web.archive.org/web/20230923144330/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://web.archive.org/web/20240807014915/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20230923144330__guide_art_3_protocol_1_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20240807014915__guide_art_3_protocol_1_eng.pdf
0bd62693ae9f,Article 3 Protocol 1,29 February 2024,31 August 2024,added,"Guðmundur Gunnarsson and Magnús Davíð Norðdahl v. Iceland, nos. 24159/22 and 25751/22, 16 April 2024",20240807014915__guide_art_3_protocol_1_eng.pdf,20241030214015__guide_art_3_protocol_1_eng.pdf,https://web.archive.org/web/20240807014915/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://web.archive.org/web/20241030214015/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20240807014915__guide_art_3_protocol_1_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20241030214015__guide_art_3_protocol_1_eng.pdf
0bd62693ae9f,Article 3 Protocol 1,29 February 2024,31 August 2024,added,"Kokëdhima v. Albania, no. 55159/16, 11 June 2024",20240807014915__guide_art_3_protocol_1_eng.pdf,20241030214015__guide_art_3_protocol_1_eng.pdf,https://web.archive.org/web/20240807014915/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://web.archive.org/web/20241030214015/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20240807014915__guide_art_3_protocol_1_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20241030214015__guide_art_3_protocol_1_eng.pdf
0bd62693ae9f,Article 3 Protocol 1,29 February 2024,31 August 2024,added,"Ždanoka v. Latvia (no. 2),* no. 42221/18, 25 July 2024",20240807014915__guide_art_3_protocol_1_eng.pdf,20241030214015__guide_art_3_protocol_1_eng.pdf,https://web.archive.org/web/20240807014915/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://web.archive.org/web/20241030214015/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20240807014915__guide_art_3_protocol_1_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20241030214015__guide_art_3_protocol_1_eng.pdf
0bd62693ae9f,Article 3 Protocol 1,31 August 2024,31 August 2025,added,"Bradshaw and Others v. the United Kingdom, no. 15653/22, 22 July 2025",20241030214015__guide_art_3_protocol_1_eng.pdf,20251220163343__guide_art_3_protocol_1_eng.pdf,https://web.archive.org/web/20241030214015/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://web.archive.org/web/20251220163343/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20241030214015__guide_art_3_protocol_1_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20251220163343__guide_art_3_protocol_1_eng.pdf
0bd62693ae9f,Article 3 Protocol 1,31 August 2024,31 August 2025,added,"Costa i Rosselló and Others v. Spain (dec.), nos. 29780/20, 33702/20 and 48537/20, 11 February 2025",20241030214015__guide_art_3_protocol_1_eng.pdf,20251220163343__guide_art_3_protocol_1_eng.pdf,https://web.archive.org/web/20241030214015/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://web.archive.org/web/20251220163343/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20241030214015__guide_art_3_protocol_1_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20251220163343__guide_art_3_protocol_1_eng.pdf
0bd62693ae9f,Article 3 Protocol 1,31 August 2024,31 August 2025,added,"Golikov and Others v. Russia [Committee], no. 44131/18 and 12 others, 27 June 2024",20241030214015__guide_art_3_protocol_1_eng.pdf,20251220163343__guide_art_3_protocol_1_eng.pdf,https://web.archive.org/web/20241030214015/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://web.archive.org/web/20251220163343/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20241030214015__guide_art_3_protocol_1_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20251220163343__guide_art_3_protocol_1_eng.pdf
0bd62693ae9f,Article 3 Protocol 1,31 August 2024,31 August 2025,added,"Shlosberg v. Russia, no. 32648/22, 3 September 2024",20241030214015__guide_art_3_protocol_1_eng.pdf,20251220163343__guide_art_3_protocol_1_eng.pdf,https://web.archive.org/web/20241030214015/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://web.archive.org/web/20251220163343/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20241030214015__guide_art_3_protocol_1_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20251220163343__guide_art_3_protocol_1_eng.pdf
0bd62693ae9f,Article 3 Protocol 1,31 August 2024,31 August 2025,added,"Tomenko v. Ukraine, no. 79340/16, 10 July 2025",20241030214015__guide_art_3_protocol_1_eng.pdf,20251220163343__guide_art_3_protocol_1_eng.pdf,https://web.archive.org/web/20241030214015/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://web.archive.org/web/20251220163343/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_3_protocol_1_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20241030214015__guide_art_3_protocol_1_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0bd62693ae9f/20251220163343__guide_art_3_protocol_1_eng.pdf
0faa41c7c031,Article 18,28 February 2023,31 August 2023,added,"Ayyubzade v. Azerbaijan, no. 6180/15, 2 March 2023",20230923100034__guide_art_18_eng.pdf,20240217124840__guide_art_18_eng.pdf,https://web.archive.org/web/20230923100034/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_18_eng,https://web.archive.org/web/20240217124840/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_18_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0faa41c7c031/20230923100034__guide_art_18_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0faa41c7c031/20240217124840__guide_art_18_eng.pdf
0faa41c7c031,Article 18,28 February 2023,31 August 2023,added,"Georgia v. Russia (IV) (dec.), no. 39611/18, 28 March 2023",20230923100034__guide_art_18_eng.pdf,20240217124840__guide_art_18_eng.pdf,https://web.archive.org/web/20230923100034/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_18_eng,https://web.archive.org/web/20240217124840/https://ks.echr.coe.int/documents/d/echr-ks/guide_art_18_eng,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0faa41c7c031/20230923100034__guide_art_18_eng.pdf,https://huggingface.co/datasets/lexgenie/echr-guide-citation-diffs/resolve/main/pdfs/0faa41c7c031/20240217124840__guide_art_18_eng.pdf
